anio,mes,departamento,provincia,distrito,ubigeo,modalidad,n_denuncias,dist_emergencia
2021,1,LIMA METROPOLITANA,LIMA,ANCON,150102,Estafa,1,1
2021,1,LIMA METROPOLITANA,LIMA,ANCON,150102,Extorsión,1,1
2021,1,LIMA METROPOLITANA,LIMA,ANCON,150102,Hurto,25,1
2021,1,LIMA METROPOLITANA,LIMA,ANCON,150102,Otros,27,1
2021,1,LIMA METROPOLITANA,LIMA,ANCON,150102,Robo,9,1
2021,1,LIMA METROPOLITANA,LIMA,ATE,150103,Estafa,25,1
2021,1,LIMA METROPOLITANA,LIMA,ATE,150103,Extorsión,1,1
2021,1,LIMA METROPOLITANA,LIMA,ATE,150103,Homicidio,1,1
2021,1,LIMA METROPOLITANA,LIMA,ATE,150103,Hurto,185,1
2021,1,LIMA METROPOLITANA,LIMA,ATE,150103,Otros,229,1
2021,1,LIMA METROPOLITANA,LIMA,ATE,150103,Robo,64,1
2021,1,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Estafa,4,1
2021,1,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Hurto,5,1
2021,1,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Otros,20,1
2021,1,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Robo,5,1
2021,1,LIMA METROPOLITANA,LIMA,BREÑA,150105,Estafa,15,1
2021,1,LIMA METROPOLITANA,LIMA,BREÑA,150105,Extorsión,1,1
2021,1,LIMA METROPOLITANA,LIMA,BREÑA,150105,Hurto,63,1
2021,1,LIMA METROPOLITANA,LIMA,BREÑA,150105,Otros,50,1
2021,1,LIMA METROPOLITANA,LIMA,BREÑA,150105,Robo,30,1
2021,1,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Estafa,12,1
2021,1,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Extorsión,1,1
2021,1,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Hurto,72,1
2021,1,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Otros,120,1
2021,1,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Robo,115,1
2021,1,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Estafa,5,1
2021,1,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Extorsión,1,1
2021,1,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Hurto,22,1
2021,1,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Otros,21,1
2021,1,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Robo,8,1
2021,1,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Estafa,21,1
2021,1,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Extorsión,1,1
2021,1,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Hurto,57,1
2021,1,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Otros,85,1
2021,1,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Robo,51,1
2021,1,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Estafa,4,1
2021,1,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Hurto,11,1
2021,1,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Otros,13,1
2021,1,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Robo,4,1
2021,1,LIMA METROPOLITANA,LIMA,COMAS,150110,Estafa,41,1
2021,1,LIMA METROPOLITANA,LIMA,COMAS,150110,Extorsión,4,1
2021,1,LIMA METROPOLITANA,LIMA,COMAS,150110,Homicidio,4,1
2021,1,LIMA METROPOLITANA,LIMA,COMAS,150110,Hurto,170,1
2021,1,LIMA METROPOLITANA,LIMA,COMAS,150110,Otros,214,1
2021,1,LIMA METROPOLITANA,LIMA,COMAS,150110,Robo,235,1
2021,1,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Estafa,1,1
2021,1,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Extorsión,2,1
2021,1,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Hurto,105,1
2021,1,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Otros,154,1
2021,1,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Robo,82,1
2021,1,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Estafa,18,1
2021,1,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Extorsión,4,1
2021,1,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Hurto,102,1
2021,1,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Otros,98,1
2021,1,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Robo,89,1
2021,1,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Estafa,21,1
2021,1,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Extorsión,2,1
2021,1,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Hurto,74,1
2021,1,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Otros,37,1
2021,1,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Robo,17,1
2021,1,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Estafa,19,1
2021,1,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Extorsión,2,1
2021,1,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Hurto,40,1
2021,1,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Otros,38,1
2021,1,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Robo,13,1
2021,1,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Estafa,20,1
2021,1,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Extorsión,10,1
2021,1,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Hurto,232,1
2021,1,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Otros,142,1
2021,1,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Robo,66,1
2021,1,LIMA METROPOLITANA,LIMA,LIMA,150101,Estafa,84,1
2021,1,LIMA METROPOLITANA,LIMA,LIMA,150101,Extorsión,10,1
2021,1,LIMA METROPOLITANA,LIMA,LIMA,150101,Homicidio,3,1
2021,1,LIMA METROPOLITANA,LIMA,LIMA,150101,Hurto,331,1
2021,1,LIMA METROPOLITANA,LIMA,LIMA,150101,Otros,338,1
2021,1,LIMA METROPOLITANA,LIMA,LIMA,150101,Robo,208,1
2021,1,LIMA METROPOLITANA,LIMA,LINCE,150116,Estafa,19,1
2021,1,LIMA METROPOLITANA,LIMA,LINCE,150116,Hurto,70,1
2021,1,LIMA METROPOLITANA,LIMA,LINCE,150116,Otros,22,1
2021,1,LIMA METROPOLITANA,LIMA,LINCE,150116,Robo,16,1
2021,1,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Estafa,37,1
2021,1,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Extorsión,7,1
2021,1,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Homicidio,1,1
2021,1,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Hurto,191,1
2021,1,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Otros,179,1
2021,1,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Robo,98,1
2021,1,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Estafa,10,1
2021,1,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Hurto,43,1
2021,1,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Otros,78,1
2021,1,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Robo,18,1
2021,1,LIMA METROPOLITANA,LIMA,LURIN,150119,Estafa,9,1
2021,1,LIMA METROPOLITANA,LIMA,LURIN,150119,Hurto,28,1
2021,1,LIMA METROPOLITANA,LIMA,LURIN,150119,Otros,33,1
2021,1,LIMA METROPOLITANA,LIMA,LURIN,150119,Robo,18,1
2021,1,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Estafa,9,1
2021,1,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Extorsión,1,1
2021,1,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Hurto,40,1
2021,1,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Otros,27,1
2021,1,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Robo,22,1
2021,1,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Estafa,30,1
2021,1,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Extorsión,2,1
2021,1,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Hurto,100,1
2021,1,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Otros,53,1
2021,1,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Robo,34,1
2021,1,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Estafa,5,1
2021,1,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Extorsión,1,1
2021,1,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Hurto,22,1
2021,1,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Otros,41,1
2021,1,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Robo,20,1
2021,1,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Estafa,1,1
2021,1,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Hurto,5,1
2021,1,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Otros,16,1
2021,1,LIMA METROPOLITANA,LIMA,PUCUSANA,150124,Robo,1,1
2021,1,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Estafa,10,1
2021,1,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Extorsión,1,1
2021,1,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Hurto,56,1
2021,1,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Otros,20,1
2021,1,LIMA METROPOLITANA,LIMA,PUEBLO LIBRE,150121,Robo,20,1
2021,1,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Estafa,9,1
2021,1,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Extorsión,3,1
2021,1,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Homicidio,1,1
2021,1,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Hurto,92,1
2021,1,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Otros,112,1
2021,1,LIMA METROPOLITANA,LIMA,PUENTE PIEDRA,150125,Robo,41,1
2021,1,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Estafa,2,1
2021,1,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Hurto,1,1
2021,1,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Otros,14,1
2021,1,LIMA METROPOLITANA,LIMA,PUNTA HERMOSA,150126,Robo,1,1
2021,1,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Extorsión,1,1
2021,1,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Hurto,4,1
2021,1,LIMA METROPOLITANA,LIMA,PUNTA NEGRA,150127,Otros,7,1
2021,1,LIMA METROPOLITANA,LIMA,RIMAC,150128,Estafa,15,1
2021,1,LIMA METROPOLITANA,LIMA,RIMAC,150128,Extorsión,1,1
2021,1,LIMA METROPOLITANA,LIMA,RIMAC,150128,Hurto,69,1
2021,1,LIMA METROPOLITANA,LIMA,RIMAC,150128,Otros,82,1
2021,1,LIMA METROPOLITANA,LIMA,RIMAC,150128,Robo,41,1
2021,1,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Hurto,1,1
2021,1,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Otros,5,1
2021,1,LIMA METROPOLITANA,LIMA,SAN BARTOLO,150129,Robo,1,1
2021,1,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Estafa,15,1
2021,1,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Hurto,50,1
2021,1,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Otros,21,1
2021,1,LIMA METROPOLITANA,LIMA,SAN BORJA,150130,Robo,19,1
2021,1,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Estafa,12,1
2021,1,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Extorsión,2,1
2021,1,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Hurto,65,1
2021,1,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Otros,24,1
2021,1,LIMA METROPOLITANA,LIMA,SAN ISIDRO,150131,Robo,24,1
2021,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Estafa,42,1
2021,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Extorsión,14,1
2021,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Homicidio,1,1
2021,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Hurto,347,1
2021,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Otros,373,1
2021,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE LURIGANCHO,150132,Robo,201,1
2021,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Estafa,19,1
2021,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Extorsión,2,1
2021,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Homicidio,3,1
2021,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Hurto,84,1
2021,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Otros,135,1
2021,1,LIMA METROPOLITANA,LIMA,SAN JUAN DE MIRAFLORES,150133,Robo,69,1
2021,1,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Estafa,6,1
2021,1,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Hurto,49,1
2021,1,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Otros,28,1
2021,1,LIMA METROPOLITANA,LIMA,SAN LUIS,150134,Robo,16,1
2021,1,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Estafa,28,1
2021,1,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Extorsión,4,1
2021,1,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Homicidio,4,1
2021,1,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Hurto,98,1
2021,1,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Otros,127,1
2021,1,LIMA METROPOLITANA,LIMA,SAN MARTIN DE PORRES,150135,Robo,124,1
2021,1,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Estafa,18,1
2021,1,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Extorsión,2,1
2021,1,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Homicidio,1,1
2021,1,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Hurto,24,1
2021,1,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Otros,32,1
2021,1,LIMA METROPOLITANA,LIMA,SAN MIGUEL,150136,Robo,9,1
2021,1,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Estafa,5,1
2021,1,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Hurto,63,1
2021,1,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Otros,57,1
2021,1,LIMA METROPOLITANA,LIMA,SANTA ANITA,150137,Robo,17,1
2021,1,LIMA METROPOLITANA,LIMA,SANTA MARIA DEL MAR,150138,Hurto,1,1
2021,1,LIMA METROPOLITANA,LIMA,SANTA MARIA DEL MAR,150138,Otros,1,1
2021,1,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Hurto,3,1
2021,1,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Otros,7,1
2021,1,LIMA METROPOLITANA,LIMA,SANTA ROSA,150139,Robo,1,1
2021,1,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Estafa,51,1
2021,1,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Extorsión,4,1
2021,1,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Hurto,201,1
2021,1,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Otros,93,1
2021,1,LIMA METROPOLITANA,LIMA,SANTIAGO DE SURCO,150140,Robo,86,1
2021,1,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Estafa,3,1
2021,1,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Hurto,109,1
2021,1,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Otros,49,1
2021,1,LIMA METROPOLITANA,LIMA,SURQUILLO,150141,Robo,18,1
2021,1,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Estafa,11,1
2021,1,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Extorsión,4,1
2021,1,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Homicidio,4,1
2021,1,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Hurto,102,1
2021,1,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Otros,138,1
2021,1,LIMA METROPOLITANA,LIMA,VILLA EL SALVADOR,150142,Robo,63,1
2021,1,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Estafa,17,1
2021,1,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Extorsión,2,1
2021,1,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Hurto,116,1
2021,1,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Otros,167,1
2021,1,LIMA METROPOLITANA,LIMA,VILLA MARIA DEL TRIUNFO,150143,Robo,92,1
2021,2,LIMA METROPOLITANA,LIMA,ANCON,150102,Hurto,14,1
2021,2,LIMA METROPOLITANA,LIMA,ANCON,150102,Otros,15,1
2021,2,LIMA METROPOLITANA,LIMA,ANCON,150102,Robo,3,1
2021,2,LIMA METROPOLITANA,LIMA,ATE,150103,Estafa,14,1
2021,2,LIMA METROPOLITANA,LIMA,ATE,150103,Extorsión,1,1
2021,2,LIMA METROPOLITANA,LIMA,ATE,150103,Homicidio,5,1
2021,2,LIMA METROPOLITANA,LIMA,ATE,150103,Hurto,174,1
2021,2,LIMA METROPOLITANA,LIMA,ATE,150103,Otros,140,1
2021,2,LIMA METROPOLITANA,LIMA,ATE,150103,Robo,59,1
2021,2,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Estafa,6,1
2021,2,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Hurto,4,1
2021,2,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Otros,16,1
2021,2,LIMA METROPOLITANA,LIMA,BARRANCO,150104,Robo,2,1
2021,2,LIMA METROPOLITANA,LIMA,BREÑA,150105,Estafa,8,1
2021,2,LIMA METROPOLITANA,LIMA,BREÑA,150105,Extorsión,3,1
2021,2,LIMA METROPOLITANA,LIMA,BREÑA,150105,Hurto,50,1
2021,2,LIMA METROPOLITANA,LIMA,BREÑA,150105,Otros,26,1
2021,2,LIMA METROPOLITANA,LIMA,BREÑA,150105,Robo,30,1
2021,2,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Estafa,12,1
2021,2,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Extorsión,6,1
2021,2,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Homicidio,1,1
2021,2,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Hurto,80,1
2021,2,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Otros,118,1
2021,2,LIMA METROPOLITANA,LIMA,CARABAYLLO,150106,Robo,79,1
2021,2,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Estafa,3,1
2021,2,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Extorsión,2,1
2021,2,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Hurto,20,1
2021,2,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Otros,25,1
2021,2,LIMA METROPOLITANA,LIMA,CHACLACAYO,150107,Robo,14,1
2021,2,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Estafa,13,1
2021,2,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Homicidio,2,1
2021,2,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Hurto,55,1
2021,2,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Otros,95,1
2021,2,LIMA METROPOLITANA,LIMA,CHORRILLOS,150108,Robo,48,1
2021,2,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Hurto,5,1
2021,2,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Otros,8,1
2021,2,LIMA METROPOLITANA,LIMA,CIENEGUILLA,150109,Robo,1,1
2021,2,LIMA METROPOLITANA,LIMA,COMAS,150110,Estafa,33,1
2021,2,LIMA METROPOLITANA,LIMA,COMAS,150110,Extorsión,9,1
2021,2,LIMA METROPOLITANA,LIMA,COMAS,150110,Homicidio,3,1
2021,2,LIMA METROPOLITANA,LIMA,COMAS,150110,Hurto,145,1
2021,2,LIMA METROPOLITANA,LIMA,COMAS,150110,Otros,140,1
2021,2,LIMA METROPOLITANA,LIMA,COMAS,150110,Robo,182,1
2021,2,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Estafa,5,1
2021,2,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Homicidio,2,1
2021,2,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Hurto,127,1
2021,2,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Otros,92,1
2021,2,LIMA METROPOLITANA,LIMA,EL AGUSTINO,150111,Robo,60,1
2021,2,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Estafa,17,1
2021,2,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Extorsión,3,1
2021,2,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Homicidio,2,1
2021,2,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Hurto,62,1
2021,2,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Otros,97,1
2021,2,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,150112,Robo,85,1
2021,2,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Estafa,17,1
2021,2,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Homicidio,1,1
2021,2,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Hurto,35,1
2021,2,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Otros,33,1
2021,2,LIMA METROPOLITANA,LIMA,JESUS MARIA,150113,Robo,9,1
2021,2,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Estafa,10,1
2021,2,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Extorsión,2,1
2021,2,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Homicidio,1,1
2021,2,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Hurto,29,1
2021,2,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Otros,23,1
2021,2,LIMA METROPOLITANA,LIMA,LA MOLINA,150114,Robo,5,1
2021,2,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Estafa,17,1
2021,2,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Extorsión,3,1
2021,2,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Hurto,181,1
2021,2,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Otros,115,1
2021,2,LIMA METROPOLITANA,LIMA,LA VICTORIA,150115,Robo,40,1
2021,2,LIMA METROPOLITANA,LIMA,LIMA,150101,Estafa,78,1
2021,2,LIMA METROPOLITANA,LIMA,LIMA,150101,Extorsión,4,1
2021,2,LIMA METROPOLITANA,LIMA,LIMA,150101,Homicidio,2,1
2021,2,LIMA METROPOLITANA,LIMA,LIMA,150101,Hurto,234,1
2021,2,LIMA METROPOLITANA,LIMA,LIMA,150101,Otros,229,1
2021,2,LIMA METROPOLITANA,LIMA,LIMA,150101,Robo,123,1
2021,2,LIMA METROPOLITANA,LIMA,LINCE,150116,Estafa,10,1
2021,2,LIMA METROPOLITANA,LIMA,LINCE,150116,Hurto,50,1
2021,2,LIMA METROPOLITANA,LIMA,LINCE,150116,Otros,22,1
2021,2,LIMA METROPOLITANA,LIMA,LINCE,150116,Robo,12,1
2021,2,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Estafa,40,1
2021,2,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Extorsión,4,1
2021,2,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Homicidio,4,1
2021,2,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Hurto,155,1
2021,2,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Otros,120,1
2021,2,LIMA METROPOLITANA,LIMA,LOS OLIVOS,150117,Robo,84,1
2021,2,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Estafa,6,1
2021,2,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Homicidio,1,1
2021,2,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Hurto,38,1
2021,2,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Otros,68,1
2021,2,LIMA METROPOLITANA,LIMA,LURIGANCHO - CHOSICA,150118,Robo,27,1
2021,2,LIMA METROPOLITANA,LIMA,LURIN,150119,Estafa,14,1
2021,2,LIMA METROPOLITANA,LIMA,LURIN,150119,Hurto,28,1
2021,2,LIMA METROPOLITANA,LIMA,LURIN,150119,Otros,44,1
2021,2,LIMA METROPOLITANA,LIMA,LURIN,150119,Robo,14,1
2021,2,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Estafa,11,1
2021,2,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Hurto,29,1
2021,2,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Otros,15,1
2021,2,LIMA METROPOLITANA,LIMA,MAGDALENA DEL MAR,150120,Robo,7,1
2021,2,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Estafa,8,1
2021,2,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Extorsión,1,1
2021,2,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Homicidio,1,1
2021,2,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Hurto,47,1
2021,2,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Otros,35,1
2021,2,LIMA METROPOLITANA,LIMA,MIRAFLORES,150122,Robo,24,1
2021,2,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Estafa,3,1
2021,2,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Homicidio,1,1
2021,2,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Hurto,18,1
2021,2,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Otros,33,1
2021,2,LIMA METROPOLITANA,LIMA,PACHACAMAC,150123,Robo,13,1
